id,date,latitude,longitude,temperature_c,precip_mm,humidity_pct,wind_speed_m_s,fwi_score,drought_code,ndvi,forest_cover_pct,landcover_class,elevation_m,slope_deg,population_density,fire_occurrence
row_1306_1607817600000,2020-12-13,-31.748,82.733,30.4,0,41,13.2,15.8,324.6,0.9,92,Savanna,1956,8.5,69,1
row_4307_1607817600000,2020-12-13,30.7417,-88.5761,22.5,0,26,0.4,11.2,263.9,0.52,84,Barren,1128,28.4,35,0
row_1285_1607990400000,2020-12-15,11.2564,-43.8867,25.4,6.6,87,6.2,0,124.8,0.85,44,Cropland,921,16.7,34,0
row_4528_1607990400000,2020-12-15,22.6152,-65.8944,16.4,0,26,12.9,15.5,341.3,0.66,49,Barren,864,8.6,71,0
row_362_1608076800000,2020-12-16,-13.3954,-22.0344,46.4,5.1,80,10.2,0,365.9,0.7,39,Savanna,23,10.3,7,0
row_3005_1608076800000,2020-12-16,42.6846,-124.4116,13.9,0,56,6.5,7.8,190,0.79,30,Urban,2104,40.2,11357,0
row_162_1608163200000,2020-12-17,56.0332,-179.9305,19.7,0,54,5.1,6.1,343.8,0.5,42,Cropland,2413,20.9,73,0
row_2988_1608163200000,2020-12-17,17.593,163.2848,29.1,0,43,11.3,13.6,154.1,0.34,40,Evergreen Forest,1979,38.1,92,0
row_3573_1608163200000,2020-12-17,25.9009,165.777,27.9,0,30,2.2,19.5,163.4,0.84,77,Deciduous Forest,818,40.5,35,1
row_4222_1608163200000,2020-12-17,13.4108,-3.5396,17.9,21,66,12,0,144.7,0.79,37,Urban,2759,27.3,1055,0
row_384_1608336000000,2020-12-19,38.281,-170.9545,27.2,9.4,62,3,0,73.8,0.73,84,Evergreen Forest,538,19.1,87,0
row_3048_1608336000000,2020-12-19,-15.3235,-165.0531,37.9,0,33,4.1,35,332.2,0.38,29,Barren,1954,14.4,0,1
row_3666_1608336000000,2020-12-19,30.3088,2.0465,26.5,0,44,8.1,9.7,322.6,0.19,65,Savanna,2938,7.8,22,0
row_1111_1608422400000,2020-12-20,-2.0559,-17.2516,45.6,9.1,91,12.7,0,405.6,0.78,55,Evergreen Forest,1359,18.7,68,0
row_2381_1608422400000,2020-12-20,67.8471,-21.9867,17.4,0,21,7.9,9.5,208.2,0.63,47,Deciduous Forest,2491,30.7,57,0
row_2713_1608422400000,2020-12-20,8.2915,64.4664,19.5,0,34,12.7,15.2,394.8,0.62,71,Cropland,1714,18.8,20,0
row_4913_1608422400000,2020-12-20,-44.0477,-55.2648,28,0,15,7.2,33.1,467.7,0.87,9,Savanna,2447,39.1,53,1
row_739_1608508800000,2020-12-21,19.86,41.7223,26,0,23,8.6,27.9,66.2,0.28,55,Grassland,478,44.9,89,1
row_2756_1608508800000,2020-12-21,44.375,-179.437,25,0,24,1.6,17.6,183.2,0.07,18,Shrubland,575,21.2,46,0
row_3288_1608508800000,2020-12-21,33.9972,119.2893,23.5,12.6,77,7.2,0,77.1,0.71,15,Evergreen Forest,897,35.1,21,0
row_8_1608681600000,2020-12-23,40.5651,106.71,19.1,0,51,11.3,13.6,40.1,0.22,55,Savanna,512,44.1,75,0
row_2792_1608681600000,2020-12-23,-5.2176,148.6925,42.7,11.1,75,10.9,0,263.6,0.43,38,Barren,766,2.8,16,0
row_1882_1608768000000,2020-12-24,32.1365,48.6344,18.5,0,51,8.4,10.1,320.9,0.03,41,Barren,172,17,32,0
row_3863_1608768000000,2020-12-24,34.0582,43.4377,25.9,10.7,62,10.6,0,81.6,0.02,26,Barren,2683,6.2,29,0
row_1741_1608940800000,2020-12-26,-13.5912,-34.7223,47.7,0,49,1.3,1.6,481.8,0.05,37,Evergreen Forest,2660,9.9,99,0
row_4079_1608940800000,2020-12-26,-41.1926,-12.7843,35.3,0,36,3.7,29.6,269.6,0.4,45,Grassland,1404,9.4,62,1
row_228_1609027200000,2020-12-27,1.0626,27.1618,26.5,0,18,5.7,27.5,144.6,0.02,57,Savanna,1705,19.5,88,0
row_1887_1609027200000,2020-12-27,63.3151,172.5082,19.5,0,52,8.5,10.2,58.7,0.19,30,Grassland,2637,20.2,27,0
row_1124_1609113600000,2020-12-28,-27.5538,-115.0599,32.9,0,30,2.2,27.2,189.9,0.07,72,Deciduous Forest,1598,23.7,27,0
row_4111_1609113600000,2020-12-28,46.1233,-44.0765,27.1,0,16,12.4,37.6,17.8,0.54,71,Evergreen Forest,18,28.8,61,0
row_1099_1609200000000,2020-12-29,18.675,166.4256,28.5,0,41,8.8,10.6,241.8,0.19,23,Grassland,721,9.9,60,0
row_1678_1609200000000,2020-12-29,-12.5052,45.7544,44.1,17.6,71,0.7,0,256.7,0.3,83,Cropland,1637,35.4,73,0
row_1952_1609200000000,2020-12-29,45.0372,-121.5696,16.9,21,80,3.4,0,313.6,0.47,12,Shrubland,902,3.3,72,0
row_2941_1609200000000,2020-12-29,56.0602,93.1549,16.5,0,34,11.8,14.2,56.8,0.84,91,Evergreen Forest,1293,9.2,47,0
row_3281_1609200000000,2020-12-29,-22.7172,177.0312,45.9,0,56,12.4,14.9,242.3,0.88,38,Grassland,1194,1.8,96,0
row_3299_1609200000000,2020-12-29,67.9054,125.0913,16.4,0,28,11.7,14,23.4,0.51,97,Barren,2320,27.3,100,0
row_3722_1609200000000,2020-12-29,45.9856,-23.3533,18.8,10,70,2.7,0,24.2,0.1,68,Cropland,2969,7.3,39,0
row_4147_1609200000000,2020-12-29,40.6068,-12.417,13.4,18.9,80,13.3,0,307.3,0.36,57,Barren,1652,27.6,49,0
row_4270_1609200000000,2020-12-29,23.9441,-137.0651,24.6,0,33,14.5,27.9,183.5,0.64,90,Barren,0,22.1,22,0
row_4934_1609200000000,2020-12-29,6.0207,34.3219,22.1,16.2,72,14.9,0,68.3,0.85,39,Grassland,1786,28.3,28,0
row_2618_1609286400000,2020-12-30,-28.4614,-86.3253,44.7,0,56,5.8,7,378.1,0.38,51,Cropland,2085,19.4,92,0
row_654_1609372800000,2020-12-31,23.3029,75.1734,27.1,6.7,64,8.1,0,222.1,0.69,24,Shrubland,340,38.5,34,0
row_1820_1609372800000,2020-12-31,1.5061,-178.5068,24.8,0,31,3.9,16.5,142.6,0.68,98,Savanna,578,2.2,25,1
row_2467_1609372800000,2020-12-31,-14.3233,-148.2161,46.2,0,22,9.3,59.3,431.8,0.31,76,Barren,1918,14.8,36,0
row_3547_1609372800000,2020-12-31,-49.8031,173.7556,37.9,0,38,7.8,37.3,175.6,0.76,49,Grassland,1282,19.9,83,0
row_4582_1609459200000,2021-01-01,-4.3079,151.4892,37.9,0,26,6.5,41.7,121.2,0.86,33,Urban,949,12.8,8152,1
row_232_1609545600000,2021-01-02,-27.7826,131.4704,31.6,0,21,3.3,31,125.1,0.72,95,Evergreen Forest,2769,27.3,13,1
row_2873_1609545600000,2021-01-02,-26.2332,28.6488,42.2,16.4,85,1.2,0,132,0.33,84,Shrubland,2425,12.8,53,0
row_2169_1609632000000,2021-01-03,40.178,-139.0348,17.4,0,55,7.2,8.6,117.5,0.07,91,Evergreen Forest,624,43.5,52,0
row_3658_1609632000000,2021-01-03,52.5502,-138.1938,17.8,19.9,89,12.1,0,184.5,0.87,7,Cropland,812,28,90,0
row_4451_1609632000000,2021-01-03,-48.8727,113.9009,40.6,0,42,14.1,16.9,134.3,0.11,28,Barren,2228,4.8,76,0
row_1830_1609718400000,2021-01-04,-16.0842,168.9636,46.7,0,15,3.9,57,418.3,0.85,57,Evergreen Forest,73,38.1,28,1
row_1225_1609804800000,2021-01-05,-4.1094,99.2557,37.1,0,55,0.9,1.1,129.1,0.57,83,Urban,1033,35.1,13225,0
row_1821_1609804800000,2021-01-05,-18.7118,-147.553,46.7,17.8,83,13.5,0,381.8,0.48,91,Cropland,271,24.6,75,0
row_2108_1609804800000,2021-01-05,-17.5972,140.2463,40.7,20.2,91,11.8,0,154.1,0.78,3,Savanna,2190,13.5,85,0
row_2844_1609891200000,2021-01-06,11.5216,-142.343,27.8,13.4,74,12.1,0,340.2,0.68,56,Shrubland,539,30.4,79,0
row_2872_1609891200000,2021-01-06,57.4526,100.8282,13.8,0,39,10.2,12.2,237.4,0.76,36,Barren,2223,42.9,27,0
row_187_1609977600000,2021-01-07,-47.495,-58.6853,29.5,0,34,6.7,25.5,122.4,0.8,37,Grassland,237,17.4,57,0
row_673_1609977600000,2021-01-07,-36.6501,-164.0574,33.7,23.1,63,12.5,0,259.3,0.78,13,Deciduous Forest,2962,18.8,5,0
row_1336_1609977600000,2021-01-07,-2.9951,-56.1876,43.5,18.6,83,1.3,0,402.5,0.75,58,Urban,1327,41.5,5832,0
row_2338_1609977600000,2021-01-07,40.3558,-101.6146,24.5,0,18,14.5,35.1,377.4,0.38,70,Evergreen Forest,1161,13.9,24,0
row_2602_1609977600000,2021-01-07,-18.4466,46.4016,40.5,0,36,14.4,50.3,282.6,0.75,92,Deciduous Forest,1233,37.2,59,1
row_2760_1609977600000,2021-01-07,-34.7459,-129.6262,39.6,0,58,13.1,15.7,222.2,0.14,87,Urban,1633,38.9,1656,0
row_2263_1610064000000,2021-01-08,5.1847,-93.3666,30.6,6,90,12.7,0,383,0.13,49,Barren,1042,22.9,33,0
row_4061_1610064000000,2021-01-08,8.0147,-79.2344,23.7,20.4,76,0.6,0,354.7,0.03,84,Barren,76,14.8,59,0
row_2075_1610150400000,2021-01-09,-6.4502,89.8959,43.7,11,63,2.1,0,303.5,0.18,97,Barren,966,16.9,82,0
row_3465_1610150400000,2021-01-09,-1.7955,-85.0101,44,0,23,0.4,44.9,311.8,0.51,80,Urban,62,18.3,17463,1
row_689_1610236800000,2021-01-10,16.7793,96.6122,19.2,0,37,11.5,13.8,398.2,0.14,71,Barren,2920,5.8,45,0
row_1496_1610236800000,2021-01-10,33.4987,45.5817,23,0,43,9.5,11.4,313.4,0.18,36,Evergreen Forest,2667,25.1,85,0
row_2672_1610236800000,2021-01-10,65.0857,-37.2716,20.3,0,31,11.1,18.3,108.5,0.5,98,Grassland,407,28.7,92,0
row_2233_1610323200000,2021-01-11,20.2183,-101.5931,30.6,0,41,1.1,1.3,132.2,0.65,12,Deciduous Forest,1671,26.4,8,0
row_4090_1610323200000,2021-01-11,49.8521,-140.7529,25.7,0,59,12,14.4,219,0.35,93,Deciduous Forest,996,24.3,34,0
row_4907_1610323200000,2021-01-11,25.3411,-149.7835,28.3,22.1,82,2.7,0,252.9,0.48,48,Shrubland,2449,10.4,16,0
row_3124_1610409600000,2021-01-12,39.6184,77.3784,26.6,0,52,8,9.6,202.7,0.34,63,Shrubland,436,10.6,76,0
row_4103_1610409600000,2021-01-12,15.5952,-35.1545,18.9,0,18,10,12,26.2,0.12,11,Evergreen Forest,1577,12.9,43,0
row_614_1610496000000,2021-01-13,46.2641,151.8799,21.4,0,51,8,9.6,350.5,0.23,70,Savanna,52,13.5,61,0
row_3997_1610496000000,2021-01-13,-27.4572,-118.5424,40.7,0,35,3.4,37.5,202.5,0.7,31,Shrubland,2694,12.1,88,0
row_434_1610582400000,2021-01-14,-10.6218,105.5965,34.3,0,33,14.2,42.1,469.1,0.87,71,Shrubland,786,31.9,85,1
row_2798_1610582400000,2021-01-14,59.9081,-163.9857,21.2,0,47,1.1,1.3,81.7,0.51,46,Savanna,344,18.9,91,0
row_599_1610668800000,2021-01-15,-0.8424,94.7932,36.3,0,32,12.3,43.2,175.1,0.8,1,Barren,1426,6,67,1
row_2327_1610668800000,2021-01-15,17.8098,-27.5312,20.6,0,55,13.6,16.3,389.2,0.89,67,Cropland,2792,8.1,99,0
row_1906_1610755200000,2021-01-16,-22.76,9.0601,40.6,0,25,10.3,50.9,193.4,0.26,32,Urban,1403,19.5,14032,1
row_707_1610841600000,2021-01-17,-17.0358,100.0842,34.5,0,22,3.7,35.1,134.8,0.11,15,Evergreen Forest,65,14.3,92,0
row_4314_1610841600000,2021-01-17,-44.8095,129.9242,31.4,0,36,11.1,32.5,408.4,0.63,75,Evergreen Forest,59,39.3,97,1
row_421_1610928000000,2021-01-18,60.549,139.2911,18.9,6.5,67,4,0,236.9,0.42,51,Cropland,370,28,17,0
row_3082_1610928000000,2021-01-18,44.7281,-26.7682,18.1,0,56,0,0,123.8,0.56,24,Grassland,85,19.3,2,0
row_365_1611014400000,2021-01-19,67.5328,118.8053,19.9,0,51,13.1,15.7,269.4,0.76,94,Barren,363,31,29,0
row_1076_1611014400000,2021-01-19,-47.4142,-133.2231,37.8,9.5,64,8.2,0,401.5,0.82,23,Savanna,2916,32,87,0
row_2242_1611014400000,2021-01-19,0.5785,61.9562,23.5,0,54,13.8,16.6,287.4,0.02,84,Grassland,414,13.6,27,0
row_2331_1611014400000,2021-01-19,-3.4026,64.9004,47.9,17.7,90,10.1,0,221.2,0.06,24,Savanna,2432,13.1,52,0
row_3396_1611014400000,2021-01-19,-45.6909,153.237,42.1,0,27,1.5,41.3,298.3,0.39,52,Grassland,2365,18.5,69,1
row_4857_1611014400000,2021-01-19,8.0569,-66.5381,26.9,0,59,2.2,2.6,382.1,0.7,68,Barren,1023,33.9,29,0
row_431_1611100800000,2021-01-20,-1.6563,12.2588,36.6,0,26,9.9,43.8,364,0.5,7,Deciduous Forest,448,15.1,40,0
row_1202_1611100800000,2021-01-20,-9.0821,115.5272,39.5,0,43,13,15.6,118.2,0.56,64,Urban,890,8.8,9857,0
row_3028_1611100800000,2021-01-20,-3.0775,135.645,49.4,12.9,78,14.4,0,477.8,0.08,27,Urban,1975,31.6,1963,0
row_3470_1611187200000,2021-01-21,47.7462,24.6786,18.4,0,51,7.5,9,157.9,0.36,58,Shrubland,2876,15.6,6,0
row_977_1611273600000,2021-01-22,-18.6714,128.5114,41.5,0,35,7.7,44,199.9,0.38,29,Deciduous Forest,1336,19.5,35,1
row_2506_1611273600000,2021-01-22,69.356,-38.5901,22.3,0,23,12.4,27,177.6,0.12,89,Deciduous Forest,2023,23,29,0
row_2563_1611273600000,2021-01-22,-17.7136,74.4614,36.2,0,52,7.6,9.1,183.4,0.13,1,Savanna,418,1.3,21,0
row_2404_1611360000000,2021-01-23,-23.8247,-93.2598,31.7,2.6,78,9.9,0,378.3,0.42,1,Urban,157,21.8,11136,0
row_96_1611446400000,2021-01-24,31.5866,172.5289,16.2,2.7,61,14.6,0,306.6,0.6,22,Evergreen Forest,1420,19.6,86,0
row_496_1611446400000,2021-01-24,29.1373,125.2705,27.7,0,59,0.2,0.2,180.6,0.61,96,Evergreen Forest,1855,6.6,64,0
row_1871_1611446400000,2021-01-24,32.6058,179.0382,29.3,0,32,2.3,20.6,366.4,0.89,66,Evergreen Forest,581,41.3,26,1
row_4672_1611446400000,2021-01-24,3.4551,-172.8583,34.3,0,46,1.5,1.8,347.9,0.58,83,Cropland,2518,12.4,22,0
row_866_1611532800000,2021-01-25,-17.7256,-86.8507,33.9,1.7,78,10.8,13,119.9,0.13,80,Shrubland,246,16.8,63,0
row_1098_1611532800000,2021-01-25,-2.8839,6.9164,49,0,19,14.7,71.8,164.6,0.51,10,Shrubland,1328,3.1,75,1
row_1936_1611532800000,2021-01-25,53.2127,82.1018,15.7,1.5,76,5.3,6.4,227.8,0.12,48,Barren,1210,11.9,45,0
row_56_1611619200000,2021-01-26,13.1246,61.8277,31.3,13.5,70,5.5,0,211,0.4,35,Urban,1155,23.2,11235,0
row_1171_1611619200000,2021-01-26,-39.459,-64.1985,33.8,0,34,0.1,23.8,474.9,0.06,28,Shrubland,2136,15.4,73,0
row_492_1611705600000,2021-01-27,-19.6148,131.5494,32.1,21.7,68,2.2,0,145.1,0.41,13,Grassland,645,32.3,78,0
row_965_1611705600000,2021-01-27,-17.3798,-114.2572,36.1,0,22,0.8,34.3,240.9,0.38,82,Shrubland,2729,28.7,64,1
row_1981_1611705600000,2021-01-27,-31.9912,54.8971,36.5,0,57,8.8,10.6,175.2,0.9,47,Shrubland,1544,32.6,89,0
row_4085_1611705600000,2021-01-27,43.624,57.3082,18.6,0,44,1,1.2,121.5,0.81,66,Cropland,1831,25.5,7,0
row_2508_1611792000000,2021-01-28,3.2378,-101.8156,26.4,0,30,10.8,27.8,223.6,0.43,8,Grassland,1970,24.4,67,0
row_3741_1611792000000,2021-01-28,-2.263,23.3132,37.2,0,45,12.1,14.5,244.6,0.28,71,Grassland,1431,35.2,93,0
row_1100_1611878400000,2021-01-29,17.0598,-152.5,30.3,0,55,10.4,12.5,32.5,0.81,56,Shrubland,1756,16.7,71,0
row_1609_1611878400000,2021-01-29,55.1939,38.1918,12.6,15.8,88,9.9,0,219.7,0.52,71,Evergreen Forest,1477,44.3,81,0
row_4795_1611878400000,2021-01-29,38.069,-129.3006,22.6,9.1,92,8.7,0,79.4,0.67,87,Cropland,1321,38.4,36,0
row_652_1611964800000,2021-01-30,64.1796,-105.9066,11.1,15.3,87,5.6,0,238.3,0.22,80,Cropland,1533,33.2,50,0
row_1877_1611964800000,2021-01-30,-10.5394,104.3248,45.8,0,59,8.1,9.7,374.3,0.5,32,Shrubland,2392,27.7,33,0
row_16_1612051200000,2021-01-31,-31.9251,-125.114,41.3,0,28,4.1,42.8,489.6,0.45,19,Deciduous Forest,2675,9.5,57,1
row_1170_1612051200000,2021-01-31,-40.122,169.6702,42.1,0,39,14,50.7,180.8,0.67,72,Grassland,2440,17.9,64,1
row_1757_1612051200000,2021-01-31,14.8725,75.8034,30.6,0,48,12.1,14.5,80.6,0.72,99,Shrubland,1662,5,83,0
row_4583_1612051200000,2021-01-31,-22.7633,43.2648,45.5,15.2,71,10.4,0,137.9,0.64,57,Savanna,1546,29.6,60,0
row_1062_1612137600000,2021-02-01,-46.4661,76.912,34.8,0,33,6.4,33.3,177.9,0.41,2,Cropland,1982,18.1,70,1
row_1860_1612137600000,2021-02-01,38.8092,86.5968,27.8,0,41,2,2.4,160.9,0.18,90,Deciduous Forest,2955,33.4,43,0
row_3404_1612137600000,2021-02-01,-40.8828,-178.9525,31.7,0,29,5.6,29.8,408.8,0.62,79,Barren,1294,33.4,74,1
row_4851_1612137600000,2021-02-01,-18.5398,-8.482,36.3,0,26,6.1,38.9,392.7,0.89,72,Cropland,195,16.7,57,0
row_4977_1612137600000,2021-02-01,-10.4572,89.1965,35.6,0,20,10.7,46.1,437.9,0.32,32,Evergreen Forest,1065,10.5,84,1
row_275_1612224000000,2021-02-02,-49.9174,-38.2209,26.9,8.8,77,9.1,0,414.1,0.16,31,Deciduous Forest,2341,3.2,29,0
row_1117_1612224000000,2021-02-02,10.026,-1.2655,24.7,0,46,13.8,16.6,101,0.86,19,Evergreen Forest,456,6,72,1
row_2585_1612224000000,2021-02-02,32.5942,-88.3776,25.3,24.9,85,13.9,0,251.5,0.15,16,Cropland,1617,32.4,9,0
row_2978_1612224000000,2021-02-02,23.9813,97.2215,23.7,14.4,67,11.2,0,309.6,0.76,48,Shrubland,2889,12.8,72,0
row_2121_1612310400000,2021-02-03,-16.3613,15.0715,45.7,0,53,3.2,3.8,209.9,0.6,50,Barren,1152,25.1,78,0
row_4291_1612310400000,2021-02-03,-35.9438,-35.8372,34.2,0,40,0.9,22.5,361.8,0.17,31,Evergreen Forest,1124,2.3,55,0
row_270_1612483200000,2021-02-05,25.0009,-12.0882,29.5,0,28,2.7,23.7,76.2,0.23,77,Shrubland,2371,1.1,58,0
row_2911_1612483200000,2021-02-05,42.4907,148.272,16.9,0,18,8.8,10.6,189.4,0.11,57,Grassland,2656,27.6,83,0
row_4320_1612483200000,2021-02-05,-7.2659,-42.3191,40.1,0,44,0.9,1.1,247,0.05,74,Urban,2950,21.5,1761,0
row_1342_1612569600000,2021-02-06,-24.7003,115.2088,32.5,0,26,7.1,34.1,190.4,0.31,24,Cropland,2848,13.9,74,0
row_4122_1612656000000,2021-02-07,8.2562,-95.5501,26.5,0,43,6.9,8.3,361.8,0.6,34,Deciduous Forest,1186,24.5,53,0
row_2481_1612742400000,2021-02-08,38.9381,178.1946,18.1,0,57,6,7.2,329,0.24,100,Urban,1082,5.1,14158,0
row_2777_1612742400000,2021-02-08,-2.0221,-37.7632,46.1,0,33,4.9,48.8,136.7,0.8,0,Savanna,351,9.8,27,0
row_258_1612828800000,2021-02-09,-26.3617,76.611,31.4,0,32,6.6,28.9,124.4,0.71,69,Shrubland,2932,26.1,12,0
row_1360_1612828800000,2021-02-09,20.7998,51.2298,19.5,0,22,1.5,1.8,156.5,0.02,40,Grassland,1221,23,10,0
row_1953_1612828800000,2021-02-09,52.7497,-34.0986,20.8,0,57,12.5,15,73.8,0.61,17,Evergreen Forest,1860,10.9,99,0
row_4283_1612828800000,2021-02-09,20.6022,-145.9264,23.3,0,48,5.7,6.8,323.4,0.78,23,Shrubland,556,19.3,29,0
row_4511_1612828800000,2021-02-09,4.6051,74.951,25.9,0,36,3.5,15,56.2,0.07,15,Cropland,790,37.8,95,0
row_1401_1612915200000,2021-02-10,-26.6518,-153.3612,39.8,0,50,7.8,9.4,367.7,0.24,4,Cropland,1414,12.4,34,0
row_3207_1612915200000,2021-02-10,-35.6835,-81.7215,39.7,0,51,7.1,8.5,341.7,0.8,27,Cropland,2576,32.6,63,0
row_4572_1612915200000,2021-02-10,50.9484,-44.3285,15.2,4,90,5.7,0,134.3,0.08,27,Cropland,2871,33.2,39,0
row_4803_1612915200000,2021-02-10,23.8958,-58.6374,22.6,0,58,2.6,3.1,231.9,0.1,93,Evergreen Forest,407,21.2,32,0
row_2047_1613001600000,2021-02-11,16.8041,-45.0265,24.2,0,59,8.3,10,340.7,0.49,49,Deciduous Forest,2043,29.1,28,0
row_265_1613088000000,2021-02-12,16.2075,17.8172,30.8,0,23,13.4,40.5,214.6,0.37,6,Deciduous Forest,2010,25.1,24,0
row_1926_1613088000000,2021-02-12,5.6028,-3.4861,32.4,0,15,6.1,38.4,120.5,0.66,1,Deciduous Forest,1841,14.8,26,1
row_2126_1613088000000,2021-02-12,-42.6895,49.4707,29.2,0,24,6.3,29.4,454.7,0.02,45,Shrubland,1144,25.4,38,0
row_4652_1613088000000,2021-02-12,42.9001,123.8596,16.6,0,54,4.2,5,269,0.31,22,Deciduous Forest,1455,20.1,29,0
row_2173_1613174400000,2021-02-13,47.3479,-147.3709,25.7,16.3,72,9.7,0,34,0.76,30,Savanna,347,5.2,14,0
row_4684_1613174400000,2021-02-13,41.5927,171.4372,16.7,0,30,0.2,0.2,341.4,0.34,73,Shrubland,2352,33.4,58,0
row_619_1613260800000,2021-02-14,-22.9876,12.902,32.6,0,37,5.9,27.4,235.8,0.86,2,Shrubland,2820,32.5,98,0
row_2343_1613260800000,2021-02-14,-42.7882,-152.4424,36,0,55,8.4,10.1,270.7,0.32,33,Evergreen Forest,2018,21.9,81,0
row_3290_1613260800000,2021-02-14,-29.2678,63.5879,44.4,0,32,11.2,53.8,466.3,0.16,92,Deciduous Forest,659,31.1,54,0
row_3874_1613260800000,2021-02-14,-27.8887,85.5857,36.4,0,26,0.4,31.9,240.8,0.79,76,Evergreen Forest,2210,38,41,0
row_3915_1613260800000,2021-02-14,56.7236,-132.3318,17.7,0,17,8.6,10.3,385.6,0.86,53,Grassland,2354,28.2,8,0
row_4942_1613260800000,2021-02-14,64.1557,66.1318,13.3,0,17,1.2,1.4,315.9,0.57,37,Urban,861,12.7,2193,0
row_1512_1613347200000,2021-02-15,52.647,120.7224,13,0,33,8.1,9.7,186.7,0.38,93,Shrubland,1317,0.9,32,0
row_1527_1613347200000,2021-02-15,-6.0722,163.0184,42.9,0,19,7.3,53.6,310,0.34,31,Barren,785,2.1,3,0
row_1602_1613347200000,2021-02-15,53.671,125.0478,20.9,0,16,13.3,29.1,200.9,0.29,55,Cropland,1725,31.4,87,0
row_2423_1613347200000,2021-02-15,35.3782,74.2613,21,20.8,75,9.1,0,83.5,0.36,49,Grassland,1560,3.1,38,0
row_639_1613433600000,2021-02-16,35.4795,-28.9276,19.5,0,19,2.5,3,192.9,0.19,13,Grassland,1712,9.4,68,0
row_2188_1613433600000,2021-02-16,10.1166,-1.6094,23.7,0,18,5.7,23.4,77.3,0.25,80,Barren,537,9,58,0
row_3877_1613520000000,2021-02-17,41.4176,43.0854,27.8,14.4,77,9.8,0,169.7,0.76,81,Grassland,2529,35.5,60,0
row_1762_1613606400000,2021-02-18,61.1211,-36.6277,16.7,0,37,3.7,4.4,73.2,0.34,37,Deciduous Forest,2963,16.1,25,0
row_1950_1613606400000,2021-02-18,30.199,16.4614,15.8,0,49,7.7,9.2,358.8,0.79,94,Grassland,2255,28,9,0
row_4628_1613606400000,2021-02-18,41.0907,106.7585,23.8,0,35,12.8,23.4,329.3,0.38,51,Urban,2873,41.8,16172,0
row_4804_1613606400000,2021-02-18,-8.5914,144.0724,36.5,0,15,12,51.4,241.9,0.04,11,Evergreen Forest,2178,19.3,33,1
row_4946_1613606400000,2021-02-18,-26.5462,-31.1639,35.4,0,34,10.5,38.9,430.4,0.61,79,Evergreen Forest,2350,17.5,24,1
row_1276_1613692800000,2021-02-19,32.9626,172.2883,17.9,2.4,85,8.5,0,371.3,0.35,40,Shrubland,2849,23.8,41,0
row_2336_1613692800000,2021-02-19,25.8648,146.949,24.5,15.9,67,9.6,0,276.9,0.86,61,Cropland,2163,18.1,82,0
row_2500_1613779200000,2021-02-20,36.8972,-100.3377,21.4,0,29,3.1,11.4,122.8,0.57,41,Barren,2447,31.1,43,0
row_3815_1613779200000,2021-02-20,18.444,39.5007,23.1,0,26,6.6,19.5,394.6,0.67,79,Urban,2440,4,10509,1
row_4597_1613779200000,2021-02-20,15.8085,40.9794,22.8,8.5,93,11.4,0,200.2,0.27,59,Evergreen Forest,2641,1.8,79,0
row_2611_1613865600000,2021-02-21,2.9081,-87.5022,22.7,0,43,6.7,8,376.4,0.78,60,Grassland,1961,13.2,88,0
row_3469_1613865600000,2021-02-21,11.1693,42.4035,31.8,11.3,62,10.5,0,197.9,0.05,94,Shrubland,1718,3.5,16,0
row_1596_1613952000000,2021-02-22,16.9629,82.1751,24.4,0,55,12.6,15.1,283.5,0.37,3,Shrubland,2814,4.3,67,0
row_2698_1613952000000,2021-02-22,-14.9544,102.3208,34,0,17,12.9,48.1,223.5,0.41,56,Urban,2276,18.1,14686,1
row_4531_1613952000000,2021-02-22,23.7975,16.4523,21.2,0,45,1.2,1.4,235.9,0.3,1,Barren,1265,34.3,79,0
row_4363_1614038400000,2021-02-23,-42.8091,-61.6349,29,0,55,0.2,0.2,191.6,0.37,98,Cropland,385,16.2,41,0
row_2025_1614124800000,2021-02-24,49.0395,55.2392,15.5,19.7,86,3.9,0,225.6,0.74,65,Cropland,1855,12,75,0
row_2878_1614211200000,2021-02-25,38.0392,-43.6553,26.5,0,33,12.5,28.2,14.1,0.78,84,Savanna,1783,22.6,66,0
row_1782_1614384000000,2021-02-27,-10.4848,-19.9982,34.6,0,21,5.8,38.4,492.3,0.41,50,Barren,2790,0.5,73,0
row_2087_1614384000000,2021-02-27,7.5587,130.2325,27.1,0,28,9.4,27.9,354.3,0.45,47,Grassland,1929,7,31,0
row_3239_1614384000000,2021-02-27,35.0792,-171.5239,28.3,2.8,82,9.6,0,394.1,0.85,73,Urban,2674,25.8,10767,0
row_4968_1614384000000,2021-02-27,33.0079,15.6224,17.4,0,37,0.9,1.1,154.4,0.83,3,Barren,1168,3.6,71,0
row_644_1614470400000,2021-02-28,20.5509,98.7309,20.6,0,58,10.7,12.8,334.8,0.61,21,Cropland,2595,1.9,84,0
row_1255_1614470400000,2021-02-28,32.1491,78.5707,17,0,51,14.4,17.3,69.2,0.44,57,Evergreen Forest,167,32.1,39,1
row_3625_1614470400000,2021-02-28,54.9606,149.6329,19.7,0,50,1.2,1.4,29.1,0.69,51,Evergreen Forest,11,36.2,95,0
row_723_1614556800000,2021-03-01,29.6377,175.4973,24.1,9.7,61,13.9,0,155.1,0.75,35,Savanna,1999,39.3,65,0
